item_name,category_name,records_json
传统面食制作技艺（天津“狗不理”包子制作技艺）,传统技艺,"[{""公布时间"": ""2011(第三批)"", ""申报地区或单位"": ""天津市和平区"", ""保护单位"": ""狗不理集团股份有限公司""}]"
传统面食制作技艺（稷山传统面点制作技艺）,传统技艺,"[{""公布时间"": ""2011(第三批)"", ""申报地区或单位"": ""山西省稷山县"", ""保护单位"": ""稷山赵氏四味坊传统面点传习中心""}]"
传统面食制作技艺（桂发祥十八街麻花制作技艺）,传统技艺,"[{""公布时间"": ""2014(第四批)"", ""申报地区或单位"": ""天津市河西区"", ""保护单位"": ""天津桂发祥十八街麻花食品股份有限公司""}]"
传统面食制作技艺（南翔小笼馒头制作技艺）,传统技艺,"[{""公布时间"": ""2014(第四批)"", ""申报地区或单位"": ""上海市嘉定区"", ""保护单位"": ""上海南翔老街建设发展有限公司""}]"
传统面食制作技艺（太谷饼制作技艺）,传统技艺,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""山西省晋中市太谷区"", ""保护单位"": ""山西鑫炳记食业股份有限公司""}]"
传统面食制作技艺（李连贵熏肉大饼制作技艺）,传统技艺,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""吉林省四平市"", ""保护单位"": ""四平李连贵饮食服务股份有限公司""}]"
传统面食制作技艺（邵永丰麻饼制作技艺）,传统技艺,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""浙江省衢州市柯城区"", ""保护单位"": ""浙江邵永丰成正食品有限公司""}]"
传统面食制作技艺（缙云烧饼制作技艺）,传统技艺,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""浙江省丽水市缙云县"", ""保护单位"": ""缙云县缙云烧饼协会""}]"
传统面食制作技艺（老孙家羊肉泡馍制作技艺）,传统技艺,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""陕西省"", ""保护单位"": ""西安饮食股份有限公司老孙家饭庄""}]"
传统面食制作技艺（西安贾三灌汤包子制作技艺）,传统技艺,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""陕西省"", ""保护单位"": ""西安贾三清真灌汤包子馆""}]"
传统面食制作技艺（兰州牛肉面制作技艺）,传统技艺,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""甘肃省兰州市"", ""保护单位"": ""兰州市文化馆""}]"
传统面食制作技艺（中宁蒿子面制作技艺）,传统技艺,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""宁夏回族自治区中卫市中宁县"", ""保护单位"": ""中宁县文化馆""}]"
传统面食制作技艺（馕制作技艺）,传统技艺,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""新疆维吾尔自治区"", ""保护单位"": ""新疆维吾尔自治区艺术研究所（新疆维吾尔自治区非物质文化遗产保护研究中心）""}]"
传统面食制作技艺（塔塔尔族传统糕点制作技艺）,传统技艺,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""新疆维吾尔自治区塔城地区塔城市"", ""保护单位"": ""伊犁哈萨克自治州塔城地区塔塔尔族文化协会""}]"
茶点制作技艺（富春茶点制作技艺）,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""江苏省扬州市"", ""保护单位"": ""扬州富春饮服集团有限公司富春茶社""}]"
周村烧饼制作技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""山东省淄博市"", ""保护单位"": ""山东周村烧饼有限公司""}]"
月饼传统制作技艺（郭杜林晋式月饼制作技艺）,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""山西省太原市"", ""保护单位"": ""太原双合成食品有限公司""}]"
月饼传统制作技艺（安琪广式月饼制作技艺）,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""广东省安琪食品有限公司"", ""保护单位"": "" 深圳安琪食品有限公司""}]"
素食制作技艺（功德林素食制作技艺）,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""上海功德林素食有限公司"", ""保护单位"": ""上海功德林素食有限公司""}]"
素食制作技艺（绿柳居素食烹制技艺）,传统技艺,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""江苏省南京市"", ""保护单位"": ""南京金都饮食服务有限公司""}]"
同盛祥牛羊肉泡馍制作技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""陕西省西安市"", ""保护单位"": ""西安饮食股份有限公司同盛祥饭庄""}]"
火腿制作技艺（金华火腿腌制技艺）,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""浙江省金华市"", ""保护单位"": ""金华火腿行业协会""}]"
火腿制作技艺（宣威火腿制作技艺）,传统技艺,"[{""公布时间"": ""2011(第三批)"", ""申报地区或单位"": ""云南省宣威县"", ""保护单位"": ""宣威市文化馆""}]"
烤鸭技艺（全聚德挂炉烤鸭技艺）,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""北京市全聚德（集团）股份有限公司"", ""保护单位"": ""中国全聚德（集团）股份有限公司""}]"
烤鸭技艺（便宜坊焖炉烤鸭技艺）,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""北京便宜坊烤鸭集团有限公司"", ""保护单位"": ""北京便宜坊烤鸭集团有限公司""}]"
牛羊肉烹制技艺（东来顺涮羊肉制作技艺）,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""北京市东来顺集团有限责任公司"", ""保护单位"": ""北京东来顺集团有限责任公司""}]"
牛羊肉烹制技艺（鸿宾楼全羊席制作技艺）,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""北京市鸿宾楼餐饮有限责任公司"", ""保护单位"": ""北京华天饮食控股集团有限公司""}]"
牛羊肉烹制技艺（月盛斋酱烧牛羊肉制作技艺）,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""北京月盛斋清真食品有限公司"", ""保护单位"": ""北京月盛斋清真食品有限公司""}]"
牛羊肉烹制技艺（北京烤肉制作技艺）,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""北京市聚德华天控股有限公司"", ""保护单位"": ""北京华天饮食控股集团有限公司""}]"
牛羊肉烹制技艺（冠云平遥牛肉传统加工技艺）,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""山西省冠云平遥牛肉集团有限公司"", ""保护单位"": ""山西省平遥牛肉集团有限公司""}]"
牛羊肉烹制技艺（烤全羊技艺）,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""内蒙古自治区阿拉善盟"", ""保护单位"": ""内蒙古阿拉善宾馆有限责任公司""}]"
牛羊肉烹制技艺（宁夏手抓羊肉制作技艺）,传统技艺,"[{""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""宁夏回族自治区吴忠市"", ""保护单位"": ""吴忠市文化馆""}]"
天福号酱肘子制作技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""北京天福号食品有限公司"", ""保护单位"": ""北京天福号食品有限公司""}]"
酱肉制作技艺（亓氏酱香源肉食酱制技艺）,传统技艺,"[{""公布时间"": ""2014(第四批)"", ""申报地区或单位"": ""山东省莱芜市莱城区"", ""保护单位"": ""山东省亓氏酱香源食品有限公司""}]"
六味斋酱肉传统制作技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""山西省太原六味斋实业有限公司"", ""保护单位"": ""太原六味斋实业有限公司""}]"
都一处烧麦制作技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""北京便宜坊烤鸭集团有限公司"", ""保护单位"": ""北京便宜坊烤鸭集团有限公司""}]"
聚春园佛跳墙制作技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""福建省福州市"", ""保护单位"": ""福州聚春园集团有限公司""}]"
真不同洛阳水席制作技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""河南省洛阳市"", ""保护单位"": ""洛阳酒家有限责任公司""}]"
官式古建筑营造技艺（北京故宫）,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""故宫博物院"", ""保护单位"": ""故宫博物院""}]"
木拱桥传统营造技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""浙江省庆元县"", ""保护单位"": ""庆元县文化馆""}, {""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""浙江省泰顺县"", ""保护单位"": ""泰顺县非物质文化遗产保护中心（泰顺县廊桥申遗和保护研究中心）""}, {""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""福建省寿宁县"", ""保护单位"": ""寿宁县文化馆""}, {""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""福建省屏南县"", ""保护单位"": ""屏南县木拱廊桥保护协会""}]"
石桥营造技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""浙江省绍兴市"", ""保护单位"": ""绍兴市古桥学会""}]"
婺州传统民居营造技艺（诸葛村古村落营造技艺）,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""浙江省兰溪市"", ""保护单位"": ""兰溪市诸葛旅游发展有限公司""}]"
婺州传统民居营造技艺（俞源村古建筑群营造技艺）,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""浙江省武义县"", ""保护单位"": ""武义县文化馆（武义县非物质文化遗产保护馆）""}]"
婺州传统民居营造技艺（东阳卢宅营造技艺）,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""浙江省东阳市"", ""保护单位"": ""东阳市非物质文化遗产保护中心""}]"
婺州传统民居营造技艺（浦江郑义门营造技艺）,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""浙江省浦江县"", ""保护单位"": ""浦江县非物质文化遗产保护中心""}]"
徽派传统民居营造技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""安徽省黄山市"", ""保护单位"": ""安徽省徽州古典园林建设有限公司""}]"
闽南传统民居营造技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""福建省泉州市鲤城区"", ""保护单位"": ""泉州市鲤城区文化馆""}, {""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""福建省惠安县"", ""保护单位"": ""惠安县文化馆""}, {""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""福建省南安市"", ""保护单位"": ""南安市博物馆""}, {""公布时间"": ""2014(第四批)"", ""申报地区或单位"": ""福建省厦门市湖里区"", ""保护单位"": ""厦门市湖里区闽南传统建筑营造技艺传习中心""}]"
窑洞营造技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""山西省平陆县"", ""保护单位"": ""平陆县文化馆""}, {""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""甘肃省庆阳市"", ""保护单位"": ""庆阳市西峰区文化馆""}]"
窑洞营造技艺（地坑院营造技艺）,传统技艺,"[{""公布时间"": ""2011(第三批)"", ""申报地区或单位"": ""河南省陕县"", ""保护单位"": ""三门峡市陕州区文化馆""}]"
窑洞营造技艺（陕北窑洞营造技艺）,传统技艺,"[{""公布时间"": ""2011(第三批)"", ""申报地区或单位"": ""陕西省延安市宝塔区"", ""保护单位"": ""延安市宝塔区文化馆""}]"
蒙古包营造技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""内蒙古自治区文学艺术界联合会"", ""保护单位"": ""内蒙古自治区艺术研究院（内蒙古自治区非物质文化遗产保护中心）""}, {""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""内蒙古自治区西乌珠穆沁旗"", ""保护单位"": ""西乌珠穆沁旗文化旅游事业发展中心""}, {""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""内蒙古自治区陈巴尔虎旗"", ""保护单位"": ""陈巴尔虎旗文化馆""}, {""公布时间"": ""2021(第五批)"", ""申报地区或单位"": ""青海省黄南藏族自治州河南蒙古族自治县"", ""保护单位"": ""河南蒙古族自治县文化馆""}]"
黎族船型屋营造技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""海南省东方市"", ""保护单位"": ""东方市文化馆""}]"
哈萨克族毡房营造技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""新疆维吾尔自治区塔城地区"", ""保护单位"": ""伊犁哈萨克自治州塔城地区非物质文化遗产保护研究中心""}]"
俄罗斯族民居营造技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""新疆维吾尔自治区塔城地区"", ""保护单位"": ""塔城市文化馆""}]"
撒拉族篱笆楼营造技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""青海省循化撒拉族自治县"", ""保护单位"": ""循化撒拉族自治县文化馆""}]"
藏族碉楼营造技艺,传统技艺,"[{""公布时间"": ""2008(第二批)"", ""申报地区或单位"": ""四川省丹巴县"", ""保护单位"": ""丹巴县文化馆""}]"
碉楼营造技艺（羌族碉楼营造技艺）,传统技艺,"[{""公布时间"": ""2011(第三批)"", ""申报地区或单位"": ""四川省汶川县"", ""保护单位"": ""汶川县文化馆""}, {""公布时间"": ""2011(第三批)"", ""申报地区或单位"": ""四川省茂县"", ""保护单位"": ""茂县文化馆""}]"
碉楼营造技艺（藏族碉楼营造技艺）,传统技艺,"[{""公布时间"": ""2011(第三批)"", ""申报地区或单位"": ""青海省班玛县"", ""保护单位"": ""班玛县文化馆""}]"
越窑青瓷烧制技艺,传统技艺,"[{""公布时间"": ""2011(第三批)"", ""申报地区或单位"": ""浙江省上虞市"", ""保护单位"": ""绍兴上虞三雄陶瓷有限公司""}, {""公布时间"": ""2011(第三批)"", ""申报地区或单位"": ""浙江省杭州市"", ""保护单位"": ""杭州市西湖区贵山窑陶瓷艺术研究室""}, {""公布时间"": ""2011(第三批)"", ""申报地区或单位"": ""浙江省慈溪市"", ""保护单位"": ""慈溪市越窑青瓷有限公司""}]"
建窑建盏烧制技艺,传统技艺,"[{""公布时间"": ""2011(第三批)"", ""申报地区或单位"": ""福建省南平市"", ""保护单位"": ""福建南平市星辰天目陶瓷研究所""}]"
